numStations=3
Station 0:Luca: (43.109762, -77.410156)
Station 1:Connor: (40.73902,-73.14815)
Station 2:Anthony: (39.7744, -76.679444)
numEvents=3
Access Number: 0            Sta # 0 Nom         Lower           Upper       Sta # 1 Nom         Lower           Upper       Sta # 2 Nom         Lower           Upper       
2020-03-23T05:03:28.441     437.15280637     437.15279021    437.15282252   437.15603384     437.15602095    437.15604668   437.15358034     437.15355913    437.15360149
2020-03-23T05:03:28.941     437.15277941     437.15276321    437.15279560   437.15601234     437.15599938    437.15602526   437.15354496     437.15352367    437.15356621
2020-03-23T05:03:29.441     437.15275239     437.15273615    437.15276861   437.15599071     437.15597767    437.15600370   437.15350944     437.15348805    437.15353077
2020-03-23T05:03:29.941     437.15272530     437.15270902    437.15274156   437.15596895     437.15595584    437.15598202   437.15347377     437.15345230    437.15349519
2020-03-23T05:03:30.441     437.15269815     437.15268183    437.15271445   437.15594707     437.15593388    437.15596021   437.15343795     437.15341639    437.15345946
2020-03-23T05:03:30.941     437.15267094     437.15265458    437.15268728   437.15592506     437.15591179    437.15593828   437.15340199     437.15338035    437.15342359
2020-03-23T05:03:31.441     437.15264367     437.15262727    437.15266004   437.15590292     437.15588958    437.15591622   437.15336589     437.15334416    437.15338757
2020-03-23T05:03:31.941     437.15261633     437.15259990    437.15263274   437.15588066     437.15586723    437.15589403   437.15332964     437.15330783    437.15335141
2020-03-23T05:03:32.441     437.15258893     437.15257246    437.15260538   437.15585826     437.15584476    437.15587171   437.15329325     437.15327135    437.15331510
2020-03-23T05:03:32.941     437.15256147     437.15254496    437.15257795   437.15583574     437.15582216    437.15584927   437.15325672     437.15323473    437.15327866
2020-03-23T05:03:33.441     437.15253395     437.15251741    437.15255047   437.15581308     437.15579943    437.15582669   437.15322005     437.15319798    437.15324207
2020-03-23T05:03:33.941     437.15250637     437.15248979    437.15252292   437.15579030     437.15577657    437.15580399   437.15318324     437.15316108    437.15320534
2020-03-23T05:03:34.441     437.15247873     437.15246212    437.15249532   437.15576739     437.15575357    437.15578115   437.15314629     437.15312405    437.15316847
2020-03-23T05:03:34.941     437.15245103     437.15243438    437.15246766   437.15574434     437.15573045    437.15575818   437.15310920     437.15308688    437.15313147
2020-03-23T05:03:35.441     437.15242327     437.15240659    437.15243994   437.15572116     437.15570719    437.15573508   437.15307197     437.15304957    437.15309432
2020-03-23T05:03:35.941     437.15239546     437.15237874    437.15241216   437.15569785     437.15568381    437.15571186   437.15303461     437.15301213    437.15305704
2020-03-23T05:03:36.441     437.15236759     437.15235084    437.15238432   437.15567441     437.15566028    437.15568849   437.15299711     437.15297455    437.15301962
2020-03-23T05:03:36.941     437.15233966     437.15232287    437.15235642   437.15565084     437.15563663    437.15566500   437.15295948     437.15293684    437.15298207
2020-03-23T05:03:37.441     437.15231167     437.15229485    437.15232847   437.15562713     437.15561284    437.15564137   437.15292171     437.15289899    437.15294439
2020-03-23T05:03:37.941     437.15228363     437.15226678    437.15230046   437.15560329     437.15558892    437.15561761   437.15288382     437.15286102    437.15290657
2020-03-23T05:03:38.441     437.15225553     437.15223865    437.15227240   437.15557931     437.15556486    437.15559372   437.15284579     437.15282291    437.15286862
2020-03-23T05:03:38.941     437.15222738     437.15221046    437.15224428   437.15555520     437.15554067    437.15556969   437.15280763     437.15278468    437.15283054
2020-03-23T05:03:39.441     437.15219917     437.15218222    437.15221610   437.15553096     437.15551635    437.15554552   437.15276935     437.15274632    437.15279233
2020-03-23T05:03:39.941     437.15217091     437.15215393    437.15218787   437.15550658     437.15549189    437.15552122   437.15273093     437.15270783    437.15275400
2020-03-23T05:03:40.441     437.15214260     437.15212558    437.15215959   437.15548206     437.15546729    437.15549679   437.15269240     437.15266921    437.15271553
2020-03-23T05:03:40.941     437.15211423     437.15209719    437.15213126   437.15545741     437.15544256    437.15547222   437.15265373     437.15263047    437.15267695
2020-03-23T05:03:41.441     437.15208581     437.15206874    437.15210287   437.15543262     437.15541768    437.15544751   437.15261494     437.15259161    437.15263823
2020-03-23T05:03:41.941     437.15205734     437.15204024    437.15207443   437.15540770     437.15539268    437.15542267   437.15257603     437.15255263    437.15259940
2020-03-23T05:03:42.441     437.15202882     437.15201169    437.15204594   437.15538264     437.15536753    437.15539769   437.15253700     437.15251353    437.15256044
2020-03-23T05:03:42.941     437.15200025     437.15198308    437.15201740   437.15535743     437.15534225    437.15537257   437.15249785     437.15247431    437.15252136
2020-03-23T05:03:43.441     437.15197163     437.15195443    437.15198881   437.15533210     437.15531683    437.15534732   437.15245859     437.15243497    437.15248216
2020-03-23T05:03:43.941     437.15194296     437.15192573    437.15196017   437.15530662     437.15529127    437.15532192   437.15241920     437.15239551    437.15244284
2020-03-23T05:03:44.441     437.15191424     437.15189699    437.15193148   437.15528101     437.15526557    437.15529639   437.15237970     437.15235594    437.15240341
2020-03-23T05:03:44.941     437.15188547     437.15186819    437.15190274   437.15525525     437.15523973    437.15527072   437.15234008     437.15231626    437.15236387
2020-03-23T05:03:45.441     437.15185666     437.15183935    437.15187395   437.15522936     437.15521376    437.15524491   437.15230036     437.15227647    437.15232421
2020-03-23T05:03:45.941     437.15182780     437.15181046    437.15184512   437.15520333     437.15518764    437.15521896   437.15226052     437.15223656    437.15228443
2020-03-23T05:03:46.441     437.15179889     437.15178153    437.15181624   437.15517715     437.15516138    437.15519287   437.15222057     437.15219655    437.15224455
2020-03-23T05:03:46.941     437.15176994     437.15175255    437.15178732   437.15515084     437.15513499    437.15516665   437.15218051     437.15215643    437.15220456
2020-03-23T05:03:47.441     437.15174094     437.15172353    437.15175835   437.15512439     437.15510845    437.15514028   437.15214035     437.15211620    437.15216446
2020-03-23T05:03:47.941     437.15171190     437.15169446    437.15172933   437.15509779     437.15508177    437.15511377   437.15210008     437.15207587    437.15212426
2020-03-23T05:03:48.441     437.15168282     437.15166535    437.15170028   437.15507106     437.15505495    437.15508712   437.15205971     437.15203544    437.15208395
2020-03-23T05:03:48.941     437.15165369     437.15163620    437.15167117   437.15504418     437.15502799    437.15506033   437.15201924     437.15199491    437.15204354
2020-03-23T05:03:49.441     437.15162452     437.15160700    437.15164203   437.15501717     437.15500089    437.15503339   437.15197867     437.15195428    437.15200303
2020-03-23T05:03:49.941     437.15159531     437.15157777    437.15161284   437.15499001     437.15497365    437.15500632   437.15193800     437.15191355    437.15196241
2020-03-23T05:03:50.441     437.15156606     437.15154849    437.15158362   437.15496271     437.15494626    437.15497911   437.15189723     437.15187273    437.15192171
2020-03-23T05:03:50.941     437.15153677     437.15151917    437.15155435   437.15493527     437.15491873    437.15495175   437.15185637     437.15183181    437.15188090
2020-03-23T05:03:51.441     437.15150744     437.15148982    437.15152504   437.15490768     437.15489106    437.15492425   437.15181542     437.15179080    437.15184000
2020-03-23T05:03:51.941     437.15147807     437.15146043    437.15149569   437.15487996     437.15486325    437.15489661   437.15177437     437.15174970    437.15179901
2020-03-23T05:03:52.441     437.15144866     437.15143099    437.15146631   437.15485209     437.15483530    437.15486883   437.15173324     437.15170852    437.15175793
2020-03-23T05:03:52.941     437.15141921     437.15140153    437.15143688   437.15482408     437.15480720    437.15484090   437.15169202     437.15166724    437.15171676
2020-03-23T05:03:53.441     437.15138973     437.15137202    437.15140742   437.15479592     437.15477896    437.15481283   437.15165071     437.15162588    437.15167550
2020-03-23T05:03:53.941     437.15136021     437.15134248    437.15137793   437.15476763     437.15475058    437.15478462   437.15160932     437.15158444    437.15163416
2020-03-23T05:03:54.441     437.15133066     437.15131291    437.15134839   437.15473919     437.15472205    437.15475627   437.15156784     437.15154292    437.15159274
2020-03-23T05:03:54.941     437.15130107     437.15128330    437.15131883   437.15471060     437.15469339    437.15472777   437.15152629     437.15150132    437.15155123
2020-03-23T05:03:55.441     437.15127145     437.15125366    437.15128922   437.15468188     437.15466457    437.15469913   437.15148466     437.15145964    437.15150965
2020-03-23T05:03:55.941     437.15124179     437.15122398    437.15125959   437.15465301     437.15463562    437.15467035   437.15144295     437.15141789    437.15146798
2020-03-23T05:03:56.441     437.15121210     437.15119427    437.15122992   437.15462400     437.15460652    437.15464142   437.15140117     437.15137606    437.15142624
2020-03-23T05:03:56.941     437.15118238     437.15116454    437.15120022   437.15459484     437.15457728    437.15461235   437.15135931     437.15133417    437.15138443
2020-03-23T05:03:57.441     437.15115263     437.15113477    437.15117049   437.15456554     437.15454789    437.15458314   437.15131739     437.15129220    437.15134255
2020-03-23T05:03:57.941     437.15112285     437.15110497    437.15114072   437.15453610     437.15451837    437.15455378   437.15127539     437.15125017    437.15130060
2020-03-23T05:03:58.441     437.15109304     437.15107514    437.15111093   437.15450651     437.15448869    437.15452428   437.15123333     437.15120807    437.15125858
2020-03-23T05:03:58.941     437.15106320     437.15104528    437.15108111   437.15447679     437.15445888    437.15449464   437.15119121     437.15116591    437.15121649
2020-03-23T05:03:59.441     437.15103333     437.15101540    437.15105126   437.15444691     437.15442892    437.15446485   437.15114902     437.15112368    437.15117434
2020-03-23T05:03:59.941     437.15100344     437.15098549    437.15102138   437.15441690     437.15439882    437.15443492   437.15110678     437.15108140    437.15113213
2020-03-23T05:04:00.441     437.15097352     437.15095555    437.15099147   437.15438674     437.15436858    437.15440485   437.15106448     437.15103907    437.15108986
2020-03-23T05:04:00.941     437.15094357     437.15092559    437.15096154   437.15435644     437.15433819    437.15437464   437.15102212     437.15099667    437.15104754
2020-03-23T05:04:01.441     437.15091360     437.15089561    437.15093159   437.15432600     437.15430766    437.15434428   437.15097970     437.15095423    437.15100516
2020-03-23T05:04:01.941     437.15088360     437.15086560    437.15090160   437.15429541     437.15427699    437.15431378   437.15093724     437.15091174    437.15096272
2020-03-23T05:04:02.441     437.15085359     437.15083556    437.15087160   437.15426468     437.15424617    437.15428313   437.15089472     437.15086919    437.15092024
2020-03-23T05:04:02.941     437.15082354     437.15080551    437.15084157   437.15423381     437.15421522    437.15425235   437.15085216     437.15082660    437.15087771
2020-03-23T05:04:03.441     437.15079348     437.15077543    437.15081152   437.15420279     437.15418412    437.15422142   437.15080956     437.15078397    437.15083513
2020-03-23T05:04:03.941     437.15076339     437.15074533    437.15078145   437.15417164     437.15415287    437.15419035   437.15076691     437.15074130    437.15079250
